SnapshotDate,ClinicID,ItemID,ItemName,Category,UnitCost,ChargePrice,UnitsOnHand,UnitsUsedMonth,UnitsWastedMonth,ReorderPoint,StockoutFlag,InventoryValue
2025-06-30,CL007,IT007,Chemistry Panel Cartridge,Diagnostics,46.0,115.0,67,76,2,70,No,3082.0
2025-06-30,CL007,IT008,IV Fluid Bag 1L,Medical Supplies,4.25,28.0,175,69,3,120,No,743.75
2025-06-30,CL007,IT009,Suture Pack,Surgical Supplies,7.5,32.0,107,85,0,75,No,802.5
2025-06-30,CL007,IT010,Surgical Gloves Box,Surgical Supplies,12.0,0.0,11,36,1,30,No,132.0
2025-06-30,CL007,IT011,Microchip,Preventive,11.0,55.0,114,73,1,80,No,1254.0
2025-06-30,CL007,IT012,Flea/Tick Preventive Dose,Pharmacy,16.0,39.0,122,99,3,100,No,1952.0
2025-06-30,CL007,IT013,Heartworm Preventive Dose,Pharmacy,9.5,28.0,157,127,1,100,No,1491.5
2025-06-30,CL007,IT014,Amoxicillin 100mg,Pharmacy,0.18,0.75,369,417,10,500,No,66.42
2025-06-30,CL007,IT015,Prednisone 20mg,Pharmacy,0.12,0.55,590,478,13,500,No,70.8
2025-06-30,CL008,IT001,Canine Rabies Vaccine,Vaccines,18.5,35.0,44,67,0,60,No,814.0
2025-06-30,CL008,IT002,Feline Rabies Vaccine,Vaccines,17.25,35.0,34,34,2,45,No,586.5
2025-06-30,CL008,IT003,Canine DHPP Vaccine,Vaccines,32.0,62.0,80,64,0,70,No,2560.0
2025-06-30,CL008,IT004,Feline FVRCP Vaccine,Vaccines,29.0,58.0,44,57,0,50,No,1276.0
2025-06-30,CL008,IT005,Heartworm Test Kit,Diagnostics,14.5,48.0,172,101,4,100,No,2494.0
2025-06-30,CL008,IT006,CBC Cartridge,Diagnostics,38.0,95.0,111,74,0,80,No,4218.0
2025-06-30,CL008,IT007,Chemistry Panel Cartridge,Diagnostics,46.0,115.0,122,38,1,70,No,5612.0
2025-06-30,CL008,IT008,IV Fluid Bag 1L,Medical Supplies,4.25,28.0,128,145,5,120,No,544.0
2025-06-30,CL008,IT009,Suture Pack,Surgical Supplies,7.5,32.0,170,82,0,75,No,1275.0
2025-06-30,CL008,IT010,Surgical Gloves Box,Surgical Supplies,12.0,0.0,48,20,3,30,No,576.0
2025-06-30,CL008,IT011,Microchip,Preventive,11.0,55.0,213,79,1,80,No,2343.0
2025-06-30,CL008,IT012,Flea/Tick Preventive Dose,Pharmacy,16.0,39.0,143,153,1,100,No,2288.0
2025-06-30,CL008,IT013,Heartworm Preventive Dose,Pharmacy,9.5,28.0,116,54,3,100,No,1102.0
2025-06-30,CL008,IT014,Amoxicillin 100mg,Pharmacy,0.18,0.75,640,556,13,500,No,115.2
2025-06-30,CL008,IT015,Prednisone 20mg,Pharmacy,0.12,0.55,626,154,10,500,No,75.12
2025-06-30,CL009,IT001,Canine Rabies Vaccine,Vaccines,18.5,35.0,29,37,0,60,No,536.5
2025-06-30,CL009,IT002,Feline Rabies Vaccine,Vaccines,17.25,35.0,72,34,1,45,No,1242.0
2025-06-30,CL009,IT003,Canine DHPP Vaccine,Vaccines,32.0,62.0,168,50,3,70,No,5376.0
2025-06-30,CL009,IT004,Feline FVRCP Vaccine,Vaccines,29.0,58.0,34,51,1,50,No,986.0
2025-06-30,CL009,IT005,Heartworm Test Kit,Diagnostics,14.5,48.0,163,139,1,100,No,2363.5
2025-06-30,CL009,IT006,CBC Cartridge,Diagnostics,38.0,95.0,168,38,0,80,No,6384.0
2025-06-30,CL009,IT007,Chemistry Panel Cartridge,Diagnostics,46.0,115.0,93,88,0,70,No,4278.0
2025-06-30,CL009,IT008,IV Fluid Bag 1L,Medical Supplies,4.25,28.0,134,96,1,120,No,569.5
2025-06-30,CL009,IT009,Suture Pack,Surgical Supplies,7.5,32.0,113,47,4,75,No,847.5
2025-06-30,CL009,IT010,Surgical Gloves Box,Surgical Supplies,12.0,0.0,58,30,3,30,No,696.0
2025-06-30,CL009,IT011,Microchip,Preventive,11.0,55.0,127,48,2,80,No,1397.0
2025-06-30,CL009,IT012,Flea/Tick Preventive Dose,Pharmacy,16.0,39.0,198,144,3,100,No,3168.0
2025-06-30,CL009,IT013,Heartworm Preventive Dose,Pharmacy,9.5,28.0,152,68,3,100,No,1444.0
2025-06-30,CL009,IT014,Amoxicillin 100mg,Pharmacy,0.18,0.75,868,577,12,500,No,156.24
2025-06-30,CL009,IT015,Prednisone 20mg,Pharmacy,0.12,0.55,645,484,11,500,No,77.4
2025-06-30,CL010,IT001,Canine Rabies Vaccine,Vaccines,18.5,35.0,126,57,1,60,No,2331.0
2025-06-30,CL010,IT002,Feline Rabies Vaccine,Vaccines,17.25,35.0,56,43,3,45,No,966.0
2025-06-30,CL010,IT003,Canine DHPP Vaccine,Vaccines,32.0,62.0,102,76,0,70,No,3264.0
2025-06-30,CL010,IT004,Feline FVRCP Vaccine,Vaccines,29.0,58.0,33,43,4,50,No,957.0
2025-06-30,CL010,IT005,Heartworm Test Kit,Diagnostics,14.5,48.0,108,91,4,100,No,1566.0
2025-06-30,CL010,IT006,CBC Cartridge,Diagnostics,38.0,95.0,97,74,2,80,No,3686.0
2025-06-30,CL010,IT007,Chemistry Panel Cartridge,Diagnostics,46.0,115.0,152,65,2,70,No,6992.0
2025-06-30,CL010,IT008,IV Fluid Bag 1L,Medical Supplies,4.25,28.0,125,121,5,120,No,531.25
2025-06-30,CL010,IT009,Suture Pack,Surgical Supplies,7.5,32.0,85,82,4,75,No,637.5
2025-06-30,CL010,IT010,Surgical Gloves Box,Surgical Supplies,12.0,0.0,30,22,1,30,No,360.0
2025-06-30,CL010,IT011,Microchip,Preventive,11.0,55.0,86,87,0,80,No,946.0
2025-06-30,CL010,IT012,Flea/Tick Preventive Dose,Pharmacy,16.0,39.0,96,71,3,100,No,1536.0
2025-06-30,CL010,IT013,Heartworm Preventive Dose,Pharmacy,9.5,28.0,138,68,1,100,No,1311.0
2025-06-30,CL010,IT014,Amoxicillin 100mg,Pharmacy,0.18,0.75,981,577,8,500,No,176.58
2025-06-30,CL010,IT015,Prednisone 20mg,Pharmacy,0.12,0.55,516,594,11,500,No,61.92
2025-06-30,CL011,IT001,Canine Rabies Vaccine,Vaccines,18.5,35.0,88,68,0,60,No,1628.0
2025-06-30,CL011,IT002,Feline Rabies Vaccine,Vaccines,17.25,35.0,52,18,2,45,No,897.0
2025-06-30,CL011,IT003,Canine DHPP Vaccine,Vaccines,32.0,62.0,140,66,0,70,No,4480.0
2025-06-30,CL011,IT004,Feline FVRCP Vaccine,Vaccines,29.0,58.0,71,38,0,50,No,2059.0
2025-06-30,CL011,IT005,Heartworm Test Kit,Diagnostics,14.5,48.0,121,115,4,100,No,1754.5
2025-06-30,CL011,IT006,CBC Cartridge,Diagnostics,38.0,95.0,122,69,1,80,No,4636.0
2025-06-30,CL011,IT007,Chemistry Panel Cartridge,Diagnostics,46.0,115.0,100,34,0,70,No,4600.0
2025-06-30,CL011,IT008,IV Fluid Bag 1L,Medical Supplies,4.25,28.0,172,111,2,120,No,731.0
2025-06-30,CL011,IT009,Suture Pack,Surgical Supplies,7.5,32.0,50,44,0,75,No,375.0
2025-06-30,CL011,IT010,Surgical Gloves Box,Surgical Supplies,12.0,0.0,31,30,1,30,No,372.0
2025-06-30,CL011,IT011,Microchip,Preventive,11.0,55.0,73,52,2,80,No,803.0
2025-06-30,CL011,IT012,Flea/Tick Preventive Dose,Pharmacy,16.0,39.0,101,115,1,100,No,1616.0
2025-06-30,CL011,IT013,Heartworm Preventive Dose,Pharmacy,9.5,28.0,114,112,0,100,No,1083.0
2025-06-30,CL011,IT014,Amoxicillin 100mg,Pharmacy,0.18,0.75,906,264,12,500,No,163.08
2025-06-30,CL011,IT015,Prednisone 20mg,Pharmacy,0.12,0.55,873,614,12,500,No,104.76
2025-06-30,CL012,IT001,Canine Rabies Vaccine,Vaccines,18.5,35.0,95,53,1,60,No,1757.5
2025-06-30,CL012,IT002,Feline Rabies Vaccine,Vaccines,17.25,35.0,43,50,0,45,No,741.75
2025-06-30,CL012,IT003,Canine DHPP Vaccine,Vaccines,32.0,62.0,19,43,2,70,No,608.0
2025-06-30,CL012,IT004,Feline FVRCP Vaccine,Vaccines,29.0,58.0,63,46,0,50,No,1827.0
2025-06-30,CL012,IT005,Heartworm Test Kit,Diagnostics,14.5,48.0,104,105,3,100,No,1508.0
2025-06-30,CL012,IT006,CBC Cartridge,Diagnostics,38.0,95.0,125,88,2,80,No,4750.0
2025-06-30,CL012,IT007,Chemistry Panel Cartridge,Diagnostics,46.0,115.0,68,71,2,70,No,3128.0
2025-06-30,CL012,IT008,IV Fluid Bag 1L,Medical Supplies,4.25,28.0,170,119,1,120,No,722.5
2025-06-30,CL012,IT009,Suture Pack,Surgical Supplies,7.5,32.0,64,89,0,75,No,480.0
2025-06-30,CL012,IT010,Surgical Gloves Box,Surgical Supplies,12.0,0.0,54,28,2,30,No,648.0
2025-06-30,CL012,IT011,Microchip,Preventive,11.0,55.0,150,105,0,80,No,1650.0
2025-06-30,CL012,IT012,Flea/Tick Preventive Dose,Pharmacy,16.0,39.0,92,78,2,100,No,1472.0
2025-06-30,CL012,IT013,Heartworm Preventive Dose,Pharmacy,9.5,28.0,77,100,2,100,No,731.5
2025-06-30,CL012,IT014,Amoxicillin 100mg,Pharmacy,0.18,0.75,523,489,12,500,No,94.14
2025-06-30,CL012,IT015,Prednisone 20mg,Pharmacy,0.12,0.55,794,145,11,500,No,95.28
2025-07-31,CL001,IT001,Canine Rabies Vaccine,Vaccines,18.5,35.0,61,57,1,60,No,1128.5
2025-07-31,CL001,IT002,Feline Rabies Vaccine,Vaccines,17.25,35.0,71,45,1,45,No,1224.75
2025-07-31,CL001,IT003,Canine DHPP Vaccine,Vaccines,32.0,62.0,107,42,2,70,No,3424.0
2025-07-31,CL001,IT004,Feline FVRCP Vaccine,Vaccines,29.0,58.0,44,38,5,50,No,1276.0
2025-07-31,CL001,IT005,Heartworm Test Kit,Diagnostics,14.5,48.0,83,97,2,100,No,1203.5
2025-07-31,CL001,IT006,CBC Cartridge,Diagnostics,38.0,95.0,83,57,2,80,No,3154.0
2025-07-31,CL001,IT007,Chemistry Panel Cartridge,Diagnostics,46.0,115.0,64,38,3,70,No,2944.0
2025-07-31,CL001,IT008,IV Fluid Bag 1L,Medical Supplies,4.25,28.0,141,155,1,120,No,599.25
2025-07-31,CL001,IT009,Suture Pack,Surgical Supplies,7.5,32.0,90,79,0,75,No,675.0
2025-07-31,CL001,IT010,Surgical Gloves Box,Surgical Supplies,12.0,0.0,22,28,2,30,No,264.0
2025-07-31,CL001,IT011,Microchip,Preventive,11.0,55.0,93,56,1,80,No,1023.0
2025-07-31,CL001,IT012,Flea/Tick Preventive Dose,Pharmacy,16.0,39.0,139,87,1,100,No,2224.0
2025-07-31,CL001,IT013,Heartworm Preventive Dose,Pharmacy,9.5,28.0,131,92,3,100,No,1244.5
2025-07-31,CL001,IT014,Amoxicillin 100mg,Pharmacy,0.18,0.75,857,486,9,500,No,154.26
2025-07-31,CL001,IT015,Prednisone 20mg,Pharmacy,0.12,0.55,418,437,12,500,No,50.16
2025-07-31,CL002,IT001,Canine Rabies Vaccine,Vaccines,18.5,35.0,80,76,2,60,No,1480.0
2025-07-31,CL002,IT002,Feline Rabies Vaccine,Vaccines,17.25,35.0,66,22,0,45,No,1138.5
2025-07-31,CL002,IT003,Canine DHPP Vaccine,Vaccines,32.0,62.0,66,40,0,70,No,2112.0
2025-07-31,CL002,IT004,Feline FVRCP Vaccine,Vaccines,29.0,58.0,52,52,0,50,No,1508.0
2025-07-31,CL002,IT005,Heartworm Test Kit,Diagnostics,14.5,48.0,101,99,4,100,No,1464.5
2025-07-31,CL002,IT006,CBC Cartridge,Diagnostics,38.0,95.0,59,96,2,80,No,2242.0
2025-07-31,CL002,IT007,Chemistry Panel Cartridge,Diagnostics,46.0,115.0,73,83,1,70,No,3358.0
2025-07-31,CL002,IT008,IV Fluid Bag 1L,Medical Supplies,4.25,28.0,198,141,1,120,No,841.5
2025-07-31,CL002,IT009,Suture Pack,Surgical Supplies,7.5,32.0,125,38,2,75,No,937.5
2025-07-31,CL002,IT010,Surgical Gloves Box,Surgical Supplies,12.0,0.0,24,23,1,30,No,288.0
2025-07-31,CL002,IT011,Microchip,Preventive,11.0,55.0,128,43,0,80,No,1408.0
2025-07-31,CL002,IT012,Flea/Tick Preventive Dose,Pharmacy,16.0,39.0,91,61,0,100,No,1456.0
2025-07-31,CL002,IT013,Heartworm Preventive Dose,Pharmacy,9.5,28.0,117,57,3,100,No,1111.5
2025-07-31,CL002,IT014,Amoxicillin 100mg,Pharmacy,0.18,0.75,477,538,12,500,No,85.86
2025-07-31,CL002,IT015,Prednisone 20mg,Pharmacy,0.12,0.55,630,693,14,500,No,75.6
2025-07-31,CL003,IT001,Canine Rabies Vaccine,Vaccines,18.5,35.0,77,90,0,60,No,1424.5
2025-07-31,CL003,IT002,Feline Rabies Vaccine,Vaccines,17.25,35.0,72,56,0,45,No,1242.0
2025-07-31,CL003,IT003,Canine DHPP Vaccine,Vaccines,32.0,62.0,98,40,1,70,No,3136.0
2025-07-31,CL003,IT004,Feline FVRCP Vaccine,Vaccines,29.0,58.0,62,53,1,50,No,1798.0
2025-07-31,CL003,IT005,Heartworm Test Kit,Diagnostics,14.5,48.0,157,137,1,100,No,2276.5
2025-07-31,CL003,IT006,CBC Cartridge,Diagnostics,38.0,95.0,98,98,2,80,No,3724.0
2025-07-31,CL003,IT007,Chemistry Panel Cartridge,Diagnostics,46.0,115.0,64,59,2,70,No,2944.0
2025-07-31,CL003,IT008,IV Fluid Bag 1L,Medical Supplies,4.25,28.0,162,87,2,120,No,688.5
2025-07-31,CL003,IT009,Suture Pack,Surgical Supplies,7.5,32.0,108,54,1,75,No,810.0
2025-07-31,CL003,IT010,Surgical Gloves Box,Surgical Supplies,12.0,0.0,30,22,0,30,No,360.0
2025-07-31,CL003,IT011,Microchip,Preventive,11.0,55.0,30,68,1,80,No,330.0
2025-07-31,CL003,IT012,Flea/Tick Preventive Dose,Pharmacy,16.0,39.0,107,58,2,100,No,1712.0
2025-07-31,CL003,IT013,Heartworm Preventive Dose,Pharmacy,9.5,28.0,134,70,3,100,No,1273.0
2025-07-31,CL003,IT014,Amoxicillin 100mg,Pharmacy,0.18,0.75,696,566,13,500,No,125.28
2025-07-31,CL003,IT015,Prednisone 20mg,Pharmacy,0.12,0.55,851,378,12,500,No,102.12
2025-07-31,CL004,IT001,Canine Rabies Vaccine,Vaccines,18.5,35.0,65,80,0,60,No,1202.5
2025-07-31,CL004,IT002,Feline Rabies Vaccine,Vaccines,17.25,35.0,71,27,0,45,No,1224.75
2025-07-31,CL004,IT003,Canine DHPP Vaccine,Vaccines,32.0,62.0,91,52,0,70,No,2912.0
2025-07-31,CL004,IT004,Feline FVRCP Vaccine,Vaccines,29.0,58.0,104,26,4,50,No,3016.0
2025-07-31,CL004,IT005,Heartworm Test Kit,Diagnostics,14.5,48.0,136,94,1,100,No,1972.0
2025-07-31,CL004,IT006,CBC Cartridge,Diagnostics,38.0,95.0,89,69,3,80,No,3382.0
2025-07-31,CL004,IT007,Chemistry Panel Cartridge,Diagnostics,46.0,115.0,84,38,0,70,No,3864.0
2025-07-31,CL004,IT008,IV Fluid Bag 1L,Medical Supplies,4.25,28.0,106,142,4,120,No,450.5
2025-07-31,CL004,IT009,Suture Pack,Surgical Supplies,7.5,32.0,121,73,4,75,No,907.5
2025-07-31,CL004,IT010,Surgical Gloves Box,Surgical Supplies,12.0,0.0,26,29,0,30,No,312.0
2025-07-31,CL004,IT011,Microchip,Preventive,11.0,55.0,40,85,3,80,No,440.0
2025-07-31,CL004,IT012,Flea/Tick Preventive Dose,Pharmacy,16.0,39.0,184,111,3,100,No,2944.0
2025-07-31,CL004,IT013,Heartworm Preventive Dose,Pharmacy,9.5,28.0,238,60,1,100,No,2261.0
2025-07-31,CL004,IT014,Amoxicillin 100mg,Pharmacy,0.18,0.75,800,204,12,500,No,144.0
2025-07-31,CL004,IT015,Prednisone 20mg,Pharmacy,0.12,0.55,659,298,10,500,No,79.08
2025-07-31,CL005,IT001,Canine Rabies Vaccine,Vaccines,18.5,35.0,80,60,4,60,No,1480.0
2025-07-31,CL005,IT002,Feline Rabies Vaccine,Vaccines,17.25,35.0,58,33,4,45,No,1000.5
2025-07-31,CL005,IT003,Canine DHPP Vaccine,Vaccines,32.0,62.0,82,42,0,70,No,2624.0
2025-07-31,CL005,IT004,Feline FVRCP Vaccine,Vaccines,29.0,58.0,72,38,0,50,No,2088.0
2025-07-31,CL005,IT005,Heartworm Test Kit,Diagnostics,14.5,48.0,72,92,0,100,No,1044.0
2025-07-31,CL005,IT006,CBC Cartridge,Diagnostics,38.0,95.0,107,75,3,80,No,4066.0
2025-07-31,CL005,IT007,Chemistry Panel Cartridge,Diagnostics,46.0,115.0,106,99,0,70,No,4876.0
2025-07-31,CL005,IT008,IV Fluid Bag 1L,Medical Supplies,4.25,28.0,194,174,5,120,No,824.5
2025-07-31,CL005,IT009,Suture Pack,Surgical Supplies,7.5,32.0,62,66,1,75,No,465.0
2025-07-31,CL005,IT010,Surgical Gloves Box,Surgical Supplies,12.0,0.0,41,25,0,30,No,492.0
2025-07-31,CL005,IT011,Microchip,Preventive,11.0,55.0,114,77,3,80,No,1254.0
2025-07-31,CL005,IT012,Flea/Tick Preventive Dose,Pharmacy,16.0,39.0,157,104,0,100,No,2512.0
2025-07-31,CL005,IT013,Heartworm Preventive Dose,Pharmacy,9.5,28.0,180,114,1,100,No,1710.0
2025-07-31,CL005,IT014,Amoxicillin 100mg,Pharmacy,0.18,0.75,422,337,14,500,No,75.96
2025-07-31,CL005,IT015,Prednisone 20mg,Pharmacy,0.12,0.55,786,182,14,500,No,94.32
2025-07-31,CL006,IT001,Canine Rabies Vaccine,Vaccines,18.5,35.0,30,36,0,60,No,555.0
2025-07-31,CL006,IT002,Feline Rabies Vaccine,Vaccines,17.25,35.0,72,35,0,45,No,1242.0
2025-07-31,CL006,IT003,Canine DHPP Vaccine,Vaccines,32.0,62.0,111,59,1,70,No,3552.0
2025-07-31,CL006,IT004,Feline FVRCP Vaccine,Vaccines,29.0,58.0,65,53,2,50,No,1885.0
2025-07-31,CL006,IT005,Heartworm Test Kit,Diagnostics,14.5,48.0,92,46,4,100,No,1334.0
2025-07-31,CL006,IT006,CBC Cartridge,Diagnostics,38.0,95.0,114,83,0,80,No,4332.0
2025-07-31,CL006,IT007,Chemistry Panel Cartridge,Diagnostics,46.0,115.0,59,55,0,70,No,2714.0
2025-07-31,CL006,IT008,IV Fluid Bag 1L,Medical Supplies,4.25,28.0,80,107,3,120,No,340.0
2025-07-31,CL006,IT009,Suture Pack,Surgical Supplies,7.5,32.0,170,70,1,75,No,1275.0
2025-07-31,CL006,IT010,Surgical Gloves Box,Surgical Supplies,12.0,0.0,38,38,1,30,No,456.0
2025-07-31,CL006,IT011,Microchip,Preventive,11.0,55.0,76,55,0,80,No,836.0
2025-07-31,CL006,IT012,Flea/Tick Preventive Dose,Pharmacy,16.0,39.0,246,54,3,100,No,3936.0
2025-07-31,CL006,IT013,Heartworm Preventive Dose,Pharmacy,9.5,28.0,69,88,4,100,No,655.5
2025-07-31,CL006,IT014,Amoxicillin 100mg,Pharmacy,0.18,0.75,1027,467,11,500,No,184.86
2025-07-31,CL006,IT015,Prednisone 20mg,Pharmacy,0.12,0.55,689,631,13,500,No,82.68
2025-07-31,CL007,IT001,Canine Rabies Vaccine,Vaccines,18.5,35.0,90,57,1,60,No,1665.0
2025-07-31,CL007,IT002,Feline Rabies Vaccine,Vaccines,17.25,35.0,43,37,0,45,No,741.75
2025-07-31,CL007,IT003,Canine DHPP Vaccine,Vaccines,32.0,62.0,73,45,2,70,No,2336.0
2025-07-31,CL007,IT004,Feline FVRCP Vaccine,Vaccines,29.0,58.0,119,36,0,50,No,3451.0
2025-07-31,CL007,IT005,Heartworm Test Kit,Diagnostics,14.5,48.0,202,77,5,100,No,2929.0
2025-07-31,CL007,IT006,CBC Cartridge,Diagnostics,38.0,95.0,116,67,2,80,No,4408.0
2025-07-31,CL007,IT007,Chemistry Panel Cartridge,Diagnostics,46.0,115.0,78,74,0,70,No,3588.0
2025-07-31,CL007,IT008,IV Fluid Bag 1L,Medical Supplies,4.25,28.0,168,122,3,120,No,714.0
2025-07-31,CL007,IT009,Suture Pack,Surgical Supplies,7.5,32.0,128,84,0,75,No,960.0
2025-07-31,CL007,IT010,Surgical Gloves Box,Surgical Supplies,12.0,0.0,33,32,2,30,No,396.0
2025-07-31,CL007,IT011,Microchip,Preventive,11.0,55.0,118,97,3,80,No,1298.0
2025-07-31,CL007,IT012,Flea/Tick Preventive Dose,Pharmacy,16.0,39.0,118,98,0,100,No,1888.0
2025-07-31,CL007,IT013,Heartworm Preventive Dose,Pharmacy,9.5,28.0,125,98,0,100,No,1187.5
2025-07-31,CL007,IT014,Amoxicillin 100mg,Pharmacy,0.18,0.75,631,253,12,500,No,113.58
2025-07-31,CL007,IT015,Prednisone 20mg,Pharmacy,0.12,0.55,27,266,13,500,Yes,3.24
2025-07-31,CL008,IT001,Canine Rabies Vaccine,Vaccines,18.5,35.0,130,53,0,60,No,2405.0
2025-07-31,CL008,IT002,Feline Rabies Vaccine,Vaccines,17.25,35.0,87,26,0,45,No,1500.75
2025-07-31,CL008,IT003,Canine DHPP Vaccine,Vaccines,32.0,62.0,102,35,2,70,No,3264.0
2025-07-31,CL008,IT004,Feline FVRCP Vaccine,Vaccines,29.0,58.0,77,44,0,50,No,2233.0
2025-07-31,CL008,IT005,Heartworm Test Kit,Diagnostics,14.5,48.0,153,65,2,100,No,2218.5
2025-07-31,CL008,IT006,CBC Cartridge,Diagnostics,38.0,95.0,98,100,3,80,No,3724.0
2025-07-31,CL008,IT007,Chemistry Panel Cartridge,Diagnostics,46.0,115.0,97,82,0,70,No,4462.0
2025-07-31,CL008,IT008,IV Fluid Bag 1L,Medical Supplies,4.25,28.0,116,176,2,120,No,493.0
2025-07-31,CL008,IT009,Suture Pack,Surgical Supplies,7.5,32.0,155,53,4,75,No,1162.5
2025-07-31,CL008,IT010,Surgical Gloves Box,Surgical Supplies,12.0,0.0,48,30,2,30,No,576.0
2025-07-31,CL008,IT011,Microchip,Preventive,11.0,55.0,186,108,0,80,No,2046.0
2025-07-31,CL008,IT012,Flea/Tick Preventive Dose,Pharmacy,16.0,39.0,166,72,3,100,No,2656.0
2025-07-31,CL008,IT013,Heartworm Preventive Dose,Pharmacy,9.5,28.0,140,97,0,100,No,1330.0
2025-07-31,CL008,IT014,Amoxicillin 100mg,Pharmacy,0.18,0.75,709,475,11,500,No,127.62
2025-07-31,CL008,IT015,Prednisone 20mg,Pharmacy,0.12,0.55,531,441,14,500,No,63.72
2025-07-31,CL009,IT001,Canine Rabies Vaccine,Vaccines,18.5,35.0,31,43,4,60,No,573.5
2025-07-31,CL009,IT002,Feline Rabies Vaccine,Vaccines,17.25,35.0,36,47,1,45,No,621.0
2025-07-31,CL009,IT003,Canine DHPP Vaccine,Vaccines,32.0,62.0,76,80,2,70,No,2432.0
2025-07-31,CL009,IT004,Feline FVRCP Vaccine,Vaccines,29.0,58.0,78,40,2,50,No,2262.0
2025-07-31,CL009,IT005,Heartworm Test Kit,Diagnostics,14.5,48.0,128,61,2,100,No,1856.0
2025-07-31,CL009,IT006,CBC Cartridge,Diagnostics,38.0,95.0,117,58,0,80,No,4446.0
2025-07-31,CL009,IT007,Chemistry Panel Cartridge,Diagnostics,46.0,115.0,93,49,2,70,No,4278.0
2025-07-31,CL009,IT008,IV Fluid Bag 1L,Medical Supplies,4.25,28.0,207,185,4,120,No,879.75
2025-07-31,CL009,IT009,Suture Pack,Surgical Supplies,7.5,32.0,19,61,0,75,No,142.5
2025-07-31,CL009,IT010,Surgical Gloves Box,Surgical Supplies,12.0,0.0,47,17,0,30,No,564.0
2025-07-31,CL009,IT011,Microchip,Preventive,11.0,55.0,134,77,4,80,No,1474.0
2025-07-31,CL009,IT012,Flea/Tick Preventive Dose,Pharmacy,16.0,39.0,100,58,0,100,No,1600.0
2025-07-31,CL009,IT013,Heartworm Preventive Dose,Pharmacy,9.5,28.0,154,106,0,100,No,1463.0
2025-07-31,CL009,IT014,Amoxicillin 100mg,Pharmacy,0.18,0.75,346,412,11,500,No,62.28
2025-07-31,CL009,IT015,Prednisone 20mg,Pharmacy,0.12,0.55,943,581,12,500,No,113.16
2025-07-31,CL010,IT001,Canine Rabies Vaccine,Vaccines,18.5,35.0,83,51,1,60,No,1535.5
2025-07-31,CL010,IT002,Feline Rabies Vaccine,Vaccines,17.25,35.0,55,37,0,45,No,948.75
2025-07-31,CL010,IT003,Canine DHPP Vaccine,Vaccines,32.0,62.0,106,106,3,70,No,3392.0
2025-07-31,CL010,IT004,Feline FVRCP Vaccine,Vaccines,29.0,58.0,95,59,0,50,No,2755.0
2025-07-31,CL010,IT005,Heartworm Test Kit,Diagnostics,14.5,48.0,148,78,1,100,No,2146.0
2025-07-31,CL010,IT006,CBC Cartridge,Diagnostics,38.0,95.0,116,59,0,80,No,4408.0
2025-07-31,CL010,IT007,Chemistry Panel Cartridge,Diagnostics,46.0,115.0,119,54,0,70,No,5474.0
2025-07-31,CL010,IT008,IV Fluid Bag 1L,Medical Supplies,4.25,28.0,147,95,4,120,No,624.75
2025-07-31,CL010,IT009,Suture Pack,Surgical Supplies,7.5,32.0,179,91,1,75,No,1342.5
2025-07-31,CL010,IT010,Surgical Gloves Box,Surgical Supplies,12.0,0.0,50,27,0,30,No,600.0
2025-07-31,CL010,IT011,Microchip,Preventive,11.0,55.0,126,64,3,80,No,1386.0
2025-07-31,CL010,IT012,Flea/Tick Preventive Dose,Pharmacy,16.0,39.0,37,85,1,100,No,592.0
2025-07-31,CL010,IT013,Heartworm Preventive Dose,Pharmacy,9.5,28.0,74,44,1,100,No,703.0
2025-07-31,CL010,IT014,Amoxicillin 100mg,Pharmacy,0.18,0.75,659,411,11,500,No,118.62
2025-07-31,CL010,IT015,Prednisone 20mg,Pharmacy,0.12,0.55,700,540,12,500,No,84.0
2025-07-31,CL011,IT001,Canine Rabies Vaccine,Vaccines,18.5,35.0,110,59,3,60,No,2035.0
2025-07-31,CL011,IT002,Feline Rabies Vaccine,Vaccines,17.25,35.0,16,27,0,45,No,276.0
2025-07-31,CL011,IT003,Canine DHPP Vaccine,Vaccines,32.0,62.0,116,79,1,70,No,3712.0
2025-07-31,CL011,IT004,Feline FVRCP Vaccine,Vaccines,29.0,58.0,78,57,3,50,No,2262.0
2025-07-31,CL011,IT005,Heartworm Test Kit,Diagnostics,14.5,48.0,88,91,1,100,No,1276.0
2025-07-31,CL011,IT006,CBC Cartridge,Diagnostics,38.0,95.0,90,68,0,80,No,3420.0
2025-07-31,CL011,IT007,Chemistry Panel Cartridge,Diagnostics,46.0,115.0,84,74,2,70,No,3864.0
2025-07-31,CL011,IT008,IV Fluid Bag 1L,Medical Supplies,4.25,28.0,261,75,1,120,No,1109.25
2025-07-31,CL011,IT009,Suture Pack,Surgical Supplies,7.5,32.0,68,56,0,75,No,510.0
2025-07-31,CL011,IT010,Surgical Gloves Box,Surgical Supplies,12.0,0.0,58,30,0,30,No,696.0
2025-07-31,CL011,IT011,Microchip,Preventive,11.0,55.0,201,65,0,80,No,2211.0
2025-07-31,CL011,IT012,Flea/Tick Preventive Dose,Pharmacy,16.0,39.0,166,78,2,100,No,2656.0
2025-07-31,CL011,IT013,Heartworm Preventive Dose,Pharmacy,9.5,28.0,145,105,1,100,No,1377.5
2025-07-31,CL011,IT014,Amoxicillin 100mg,Pharmacy,0.18,0.75,841,421,11,500,No,151.38
