Month,EmployeeID,ClinicID,Role,RegularHours,OvertimeHours,PTOHours,ProductiveHours
2025-07-01,EMP0079,CL004,Veterinary Technician,171.5,0,16,155.5
2025-07-01,EMP0080,CL004,Veterinarian,192.3,0.3,0,192.6
2025-07-01,EMP0081,CL004,Veterinary Technician,144.7,2.3,8,139.0
2025-07-01,EMP0082,CL004,Veterinarian,172.5,8.6,16,165.1
2025-07-01,EMP0083,CL004,Veterinary Assistant,166.3,3.6,0,169.9
2025-07-01,EMP0084,CL004,Veterinarian,131.2,5.0,16,120.2
2025-07-01,EMP0085,CL004,Veterinarian,167.2,2.2,16,153.4
2025-07-01,EMP0086,CL004,Veterinary Assistant,167.9,9.4,0,177.3
2025-07-01,EMP0087,CL004,Veterinary Technician,175.5,2.6,24,154.1
2025-07-01,EMP0088,CL004,Veterinarian,135.1,10.3,16,129.4
2025-07-01,EMP0089,CL004,Veterinarian,158.3,5.3,8,155.6
2025-07-01,EMP0090,CL004,Veterinary Technician,179.0,2.3,16,165.3
2025-07-01,EMP0091,CL004,Veterinarian,172.0,11.4,0,183.4
2025-07-01,EMP0092,CL004,Veterinarian,162.2,9.8,0,172.0
2025-07-01,EMP0093,CL004,Veterinary Technician,107.7,0.6,24,84.3
2025-07-01,EMP0094,CL004,Practice Manager,135.7,4.7,8,132.4
2025-07-01,EMP0095,CL004,Veterinary Assistant,185.6,0,24,161.6
2025-07-01,EMP0096,CL004,Veterinary Assistant,164.9,0,0,164.9
2025-07-01,EMP0097,CL004,Veterinarian,182.5,0,16,166.5
2025-07-01,EMP0098,CL004,Client Service Representative,159.6,2.6,0,162.2
2025-07-01,EMP0099,CL004,Veterinarian,174.6,9.2,0,183.8
2025-07-01,EMP0100,CL004,Veterinary Technician,145.9,4.0,24,125.9
2025-07-01,EMP0101,CL004,Veterinary Assistant,107.5,0,0,107.5
2025-07-01,EMP0102,CL004,Veterinary Technician,124.0,0,0,124.0
2025-07-01,EMP0103,CL004,Practice Manager,101.2,3.2,0,104.4
2025-07-01,EMP0104,CL004,Veterinarian,168.6,0.3,0,168.9
2025-07-01,EMP0105,CL004,Veterinary Technician,177.4,1.8,8,171.2
2025-07-01,EMP0106,CL005,Practice Manager,171.1,7.7,0,178.8
2025-07-01,EMP0107,CL005,Veterinarian,160.3,8.5,16,152.8
2025-07-01,EMP0108,CL005,Client Service Representative,118.5,0.4,24,94.9
2025-07-01,EMP0109,CL005,Veterinarian,178.1,0,8,170.1
2025-07-01,EMP0110,CL005,Veterinary Technician,177.3,4.3,24,157.6
2025-07-01,EMP0111,CL005,Veterinarian,172.0,4.8,8,168.8
2025-07-01,EMP0112,CL005,Veterinary Technician,116.1,6.1,8,114.2
2025-07-01,EMP0113,CL005,Veterinarian,175.2,8.8,24,160.0
2025-07-01,EMP0114,CL005,Veterinary Technician,157.5,5.0,24,138.5
2025-07-01,EMP0115,CL005,Veterinarian,128.1,8.4,0,136.5
2025-07-01,EMP0116,CL005,Veterinary Assistant,169.7,2.9,0,172.6
2025-07-01,EMP0117,CL005,Veterinarian,173.8,2.6,16,160.4
2025-07-01,EMP0118,CL005,Veterinarian,129.1,2.7,24,107.8
2025-07-01,EMP0119,CL005,Veterinarian,181.0,0,24,157.0
2025-07-01,EMP0120,CL005,Veterinary Technician,142.4,7.6,16,134.0
2025-07-01,EMP0121,CL005,Veterinary Assistant,135.0,0,0,135.0
2025-07-01,EMP0122,CL005,Veterinarian,130.2,5.6,16,119.8
2025-07-01,EMP0123,CL005,Veterinarian,171.5,3.3,8,166.8
2025-07-01,EMP0124,CL005,Veterinarian,168.6,2.6,16,155.2
2025-07-01,EMP0125,CL005,Veterinary Technician,175.6,5.2,24,156.8
2025-07-01,EMP0126,CL005,Veterinarian,174.8,6.9,0,181.7
2025-07-01,EMP0127,CL005,Veterinary Technician,134.5,3.0,0,137.5
2025-07-01,EMP0128,CL005,Veterinary Technician,105.8,0.6,8,98.4
2025-07-01,EMP0129,CL005,Veterinary Assistant,143.3,0,16,127.3
2025-07-01,EMP0130,CL005,Veterinarian,143.8,5.3,0,149.1
2025-07-01,EMP0131,CL006,Veterinarian,177.0,0.9,0,177.9
2025-07-01,EMP0132,CL006,Veterinarian,187.1,6.1,16,177.2
2025-07-01,EMP0133,CL006,Veterinarian,177.0,5.4,24,158.4
2025-07-01,EMP0134,CL006,Veterinarian,172.8,0,8,164.8
2025-07-01,EMP0135,CL006,Veterinarian,147.1,0,0,147.1
2025-07-01,EMP0136,CL006,Veterinary Technician,178.8,5.9,0,184.7
2025-07-01,EMP0137,CL006,Client Service Representative,149.6,0.5,0,150.1
2025-07-01,EMP0138,CL006,Kennel Assistant,169.2,5.9,0,175.1
2025-07-01,EMP0139,CL006,Veterinary Technician,156.9,1.0,0,157.9
2025-07-01,EMP0140,CL006,Veterinarian,179.4,4.7,16,168.1
2025-07-01,EMP0141,CL006,Practice Manager,133.1,0,24,109.1
2025-07-01,EMP0142,CL006,Veterinary Technician,166.2,8.0,0,174.2
2025-07-01,EMP0143,CL006,Veterinary Technician,122.7,10.7,24,109.4
2025-07-01,EMP0144,CL006,Veterinarian,134.1,0,0,134.1
2025-07-01,EMP0145,CL006,Veterinary Technician,176.5,2.2,0,178.7
2025-07-01,EMP0146,CL006,Veterinarian,139.4,7.2,8,138.6
2025-07-01,EMP0147,CL006,Veterinary Technician,183.6,4.3,16,171.9
2025-07-01,EMP0148,CL006,Client Service Representative,165.2,0,16,149.2
2025-07-01,EMP0149,CL006,Veterinarian,136.6,4.7,16,125.3
2025-07-01,EMP0150,CL006,Veterinarian,153.1,12.2,0,165.3
2025-07-01,EMP0151,CL007,Veterinary Technician,105.3,5.8,0,111.1
2025-07-01,EMP0152,CL007,Veterinary Technician,142.7,0,0,142.7
2025-07-01,EMP0153,CL007,Veterinary Technician,127.3,9.1,0,136.4
2025-07-01,EMP0154,CL007,Veterinary Technician,168.2,6.0,8,166.2
2025-07-01,EMP0155,CL007,Veterinary Assistant,174.4,0.8,0,175.2
2025-07-01,EMP0156,CL007,Practice Manager,172.7,1.7,8,166.4
2025-07-01,EMP0157,CL007,Veterinarian,184.5,9.4,0,193.9
2025-07-01,EMP0158,CL007,Client Service Representative,91.5,0,24,67.5
2025-07-01,EMP0159,CL007,Veterinary Technician,172.7,9.2,0,181.9
2025-07-01,EMP0160,CL007,Veterinarian,138.7,4.5,24,119.2
2025-07-01,EMP0161,CL007,Veterinary Technician,100.2,3.2,0,103.4
2025-07-01,EMP0162,CL007,Veterinarian,181.6,8.1,8,181.7
2025-07-01,EMP0163,CL007,Veterinarian,172.8,2.7,24,151.5
2025-07-01,EMP0164,CL007,Veterinarian,167.3,0,16,151.3
2025-07-01,EMP0165,CL007,Veterinarian,170.5,4.2,8,166.7
2025-07-01,EMP0166,CL007,Client Service Representative,182.3,5.6,24,163.9
2025-07-01,EMP0167,CL007,Veterinary Assistant,101.0,11.7,24,88.7
2025-07-01,EMP0168,CL007,Veterinary Technician,149.8,3.2,0,153.0
2025-07-01,EMP0169,CL007,Practice Manager,154.6,8.8,0,163.4
2025-07-01,EMP0170,CL007,Veterinarian,162.6,8.6,8,163.2
2025-07-01,EMP0171,CL007,Veterinary Technician,112.6,15.9,8,120.5
2025-07-01,EMP0172,CL007,Veterinary Technician,165.4,3.9,8,161.3
2025-07-01,EMP0173,CL007,Veterinary Assistant,180.7,0,16,164.7
2025-07-01,EMP0174,CL007,Veterinarian,164.3,10.3,0,174.6
2025-07-01,EMP0175,CL008,Veterinarian,165.4,8.8,0,174.2
2025-07-01,EMP0176,CL008,Client Service Representative,99.0,0,8,91.0
2025-07-01,EMP0177,CL008,Client Service Representative,170.8,3.9,8,166.7
2025-07-01,EMP0178,CL008,Practice Manager,176.8,0,24,152.8
2025-07-01,EMP0179,CL008,Veterinary Assistant,170.8,0,0,170.8
2025-07-01,EMP0180,CL008,Kennel Assistant,169.9,0,0,169.9
2025-07-01,EMP0181,CL008,Veterinarian,171.4,3.1,0,174.5
2025-07-01,EMP0182,CL008,Veterinarian,164.8,3.6,8,160.4
2025-07-01,EMP0183,CL008,Veterinary Assistant,165.9,0,8,157.9
2025-07-01,EMP0184,CL008,Veterinary Assistant,177.6,5.5,8,175.1
2025-07-01,EMP0185,CL008,Kennel Assistant,149.7,0,24,125.7
2025-07-01,EMP0186,CL008,Veterinarian,166.4,7.2,0,173.6
2025-07-01,EMP0187,CL008,Kennel Assistant,175.6,2.4,16,162.0
2025-07-01,EMP0188,CL008,Veterinary Technician,172.2,8.3,8,172.5
2025-07-01,EMP0189,CL008,Veterinary Technician,168.3,10.0,16,162.3
2025-07-01,EMP0190,CL008,Veterinarian,173.1,5.2,8,170.3
2025-07-01,EMP0191,CL008,Veterinarian,173.5,4.7,0,178.2
2025-07-01,EMP0192,CL008,Kennel Assistant,132.1,1.3,0,133.4
2025-07-01,EMP0193,CL008,Veterinarian,130.0,1.5,16,115.5
2025-07-01,EMP0194,CL008,Veterinarian,187.4,8.2,0,195.6
2025-07-01,EMP0195,CL008,Veterinarian,158.0,2.8,8,152.8
2025-07-01,EMP0196,CL008,Client Service Representative,146.4,8.7,8,147.1
2025-07-01,EMP0197,CL008,Practice Manager,166.0,6.2,0,172.2
2025-07-01,EMP0198,CL009,Veterinarian,182.9,0,0,182.9
2025-07-01,EMP0199,CL009,Veterinary Assistant,170.3,1.0,0,171.3
2025-07-01,EMP0200,CL009,Kennel Assistant,175.2,4.4,0,179.6
2025-07-01,EMP0201,CL009,Veterinarian,173.5,5.8,8,171.3
2025-07-01,EMP0202,CL009,Veterinary Technician,108.8,4.5,0,113.3
2025-07-01,EMP0203,CL009,Veterinarian,123.4,12.3,8,127.7
2025-07-01,EMP0204,CL009,Veterinary Technician,105.8,0,0,105.8
2025-07-01,EMP0205,CL009,Veterinarian,165.2,5.1,8,162.3
2025-07-01,EMP0206,CL009,Veterinarian,166.9,0,8,158.9
2025-07-01,EMP0207,CL009,Veterinarian,174.3,0,0,174.3
2025-07-01,EMP0208,CL009,Veterinarian,141.3,3.9,0,145.2
2025-07-01,EMP0209,CL009,Veterinarian,184.0,0,8,176.0
2025-07-01,EMP0210,CL009,Veterinarian,176.1,8.1,24,160.2
2025-07-01,EMP0211,CL009,Practice Manager,176.4,2.5,0,178.9
2025-07-01,EMP0212,CL009,Veterinary Technician,166.2,2.3,0,168.5
2025-07-01,EMP0213,CL009,Veterinary Assistant,171.0,0.9,0,171.9
2025-07-01,EMP0214,CL009,Veterinarian,181.4,8.6,16,174.0
2025-07-01,EMP0215,CL009,Veterinarian,146.5,4.8,0,151.3
2025-07-01,EMP0216,CL009,Client Service Representative,115.3,0,16,99.3
2025-07-01,EMP0217,CL009,Client Service Representative,172.6,1.2,24,149.8
2025-07-01,EMP0218,CL009,Veterinarian,139.1,7.2,24,122.3
2025-07-01,EMP0219,CL009,Practice Manager,83.6,5.0,0,88.6
2025-07-01,EMP0220,CL009,Veterinary Technician,95.2,9.5,8,96.7
2025-07-01,EMP0221,CL009,Veterinary Technician,167.1,4.7,24,147.8
2025-07-01,EMP0222,CL010,Veterinary Assistant,99.4,4.1,0,103.5
2025-07-01,EMP0223,CL010,Veterinarian,160.1,0,0,160.1
2025-07-01,EMP0224,CL010,Veterinary Assistant,113.4,4.4,8,109.8
2025-07-01,EMP0225,CL010,Veterinary Assistant,141.8,0,8,133.8
2025-07-01,EMP0226,CL010,Veterinarian,184.6,1.8,16,170.4
2025-07-01,EMP0227,CL010,Veterinarian,169.6,9.7,16,163.3
2025-07-01,EMP0228,CL010,Veterinary Assistant,169.3,0.9,0,170.2
2025-07-01,EMP0229,CL010,Veterinarian,168.3,14.0,8,174.3
2025-07-01,EMP0230,CL010,Veterinarian,150.7,0,8,142.7
2025-07-01,EMP0231,CL010,Veterinary Technician,168.9,2.4,8,163.3
2025-07-01,EMP0232,CL010,Practice Manager,166.9,6.5,0,173.4
2025-07-01,EMP0233,CL010,Veterinary Technician,175.2,0.6,16,159.8
2025-07-01,EMP0234,CL010,Client Service Representative,185.6,6.4,24,168.0
2025-07-01,EMP0235,CL010,Veterinarian,183.0,2.7,0,185.7
2025-07-01,EMP0236,CL010,Veterinarian,168.2,7.6,0,175.8
2025-07-01,EMP0237,CL010,Veterinary Technician,169.6,0,0,169.6
2025-07-01,EMP0238,CL010,Veterinarian,170.0,5.6,0,175.6
2025-07-01,EMP0239,CL010,Veterinary Assistant,163.5,5.0,8,160.5
2025-07-01,EMP0240,CL010,Veterinary Technician,169.9,0,0,169.9
2025-07-01,EMP0241,CL010,Veterinary Technician,112.5,3.9,0,116.4
2025-07-01,EMP0242,CL010,Practice Manager,128.8,0,16,112.8
2025-07-01,EMP0243,CL010,Veterinary Technician,181.4,8.5,0,189.9
2025-07-01,EMP0244,CL010,Client Service Representative,172.7,1.5,0,174.2
2025-07-01,EMP0245,CL010,Practice Manager,176.6,1.8,8,170.4
2025-07-01,EMP0246,CL011,Veterinary Technician,143.5,8.6,0,152.1
2025-07-01,EMP0247,CL011,Veterinarian,174.5,7.3,0,181.8
2025-07-01,EMP0248,CL011,Client Service Representative,162.8,9.0,0,171.8
2025-07-01,EMP0249,CL011,Practice Manager,93.5,0,0,93.5
2025-07-01,EMP0250,CL011,Veterinarian,173.5,1.2,8,166.7
2025-07-01,EMP0251,CL011,Veterinarian,130.5,7.1,8,129.6
2025-07-01,EMP0252,CL011,Veterinary Technician,182.3,3.4,8,177.7
2025-07-01,EMP0253,CL011,Client Service Representative,133.9,0,8,125.9
2025-07-01,EMP0254,CL011,Veterinarian,190.3,0,0,190.3
2025-07-01,EMP0255,CL011,Veterinarian,170.2,4.2,24,150.4
2025-07-01,EMP0256,CL011,Veterinarian,128.9,2.7,0,131.6
2025-07-01,EMP0257,CL011,Veterinarian,159.1,6.1,8,157.2
2025-07-01,EMP0258,CL011,Veterinary Assistant,101.6,3.4,24,81.0
2025-07-01,EMP0259,CL011,Practice Manager,171.1,0,0,171.1
2025-07-01,EMP0260,CL011,Veterinarian,152.3,6.7,0,159.0
2025-07-01,EMP0261,CL011,Client Service Representative,179.8,1.8,8,173.6
2025-07-01,EMP0262,CL011,Veterinarian,169.1,4.4,0,173.5
2025-07-01,EMP0263,CL011,Veterinarian,177.2,5.9,8,175.1
2025-07-01,EMP0264,CL011,Veterinarian,164.2,14.7,0,178.9
2025-07-01,EMP0265,CL011,Veterinary Assistant,100.8,0,0,100.8
2025-07-01,EMP0266,CL011,Veterinarian,160.6,7.5,0,168.1
2025-07-01,EMP0267,CL012,Client Service Representative,99.2,0,0,99.2
2025-07-01,EMP0268,CL012,Veterinary Technician,180.0,5.9,8,177.9
2025-07-01,EMP0269,CL012,Practice Manager,171.7,3.3,0,175.0
2025-07-01,EMP0270,CL012,Client Service Representative,142.5,0.6,0,143.1
2025-07-01,EMP0271,CL012,Veterinary Technician,178.1,3.7,24,157.8
2025-07-01,EMP0272,CL012,Practice Manager,138.1,9.6,16,131.7
2025-07-01,EMP0273,CL012,Veterinary Technician,169.4,0,24,145.4
2025-07-01,EMP0274,CL012,Veterinarian,139.7,0,16,123.7
2025-07-01,EMP0275,CL012,Veterinary Technician,131.4,0.4,0,131.8
2025-07-01,EMP0276,CL012,Veterinary Technician,92.0,0.1,24,68.1
2025-07-01,EMP0277,CL012,Veterinarian,147.6,8.0,0,155.6
2025-07-01,EMP0278,CL012,Veterinarian,159.9,0,0,159.9
2025-07-01,EMP0279,CL012,Client Service Representative,141.7,5.4,8,139.1
2025-07-01,EMP0280,CL012,Veterinary Technician,175.4,7.4,8,174.8
2025-07-01,EMP0281,CL012,Veterinarian,184.4,0.5,0,184.9
2025-07-01,EMP0282,CL012,Veterinary Assistant,185.2,4.5,8,181.7
2025-07-01,EMP0283,CL012,Veterinarian,160.0,0.3,0,160.3
2025-07-01,EMP0284,CL012,Client Service Representative,188.4,4.2,0,192.6
2025-07-01,EMP0285,CL012,Veterinarian,171.6,4.6,0,176.2
2025-07-01,EMP0286,CL012,Veterinarian,166.7,0,0,166.7
2025-07-01,EMP0287,CL012,Veterinary Assistant,178.9,0.3,24,155.2
2025-07-01,EMP0288,CL012,Veterinary Technician,88.5,9.0,16,81.5
2025-07-01,EMP0289,CL012,Veterinarian,181.5,0.5,0,182.0
2025-07-01,EMP0290,CL012,Client Service Representative,154.7,0,16,138.7
2025-07-01,EMP0291,CL012,Veterinarian,182.1,9.2,0,191.3
2025-07-01,EMP0292,CL012,Veterinary Assistant,135.1,0,16,119.1
2025-07-01,EMP0293,CL012,Veterinarian,181.1,4.7,8,177.8
2025-07-01,EMP0294,CL012,Client Service Representative,156.4,0.7,16,141.1
2025-07-01,EMP0295,CL012,Client Service Representative,171.5,1.6,24,149.1
2025-07-01,EMP0296,CL012,Veterinary Technician,178.2,7.6,24,161.8
2025-07-01,EMP0297,CL012,Veterinary Technician,108.4,7.2,8,107.6
2025-07-01,EMP0298,CL012,Veterinarian,176.4,5.1,0,181.5
2025-07-01,EMP0299,CL012,Veterinary Technician,183.1,7.2,0,190.3
2025-07-01,EMP0300,CL012,Veterinarian,161.7,9.2,24,146.9
2025-08-01,EMP0001,CL001,Veterinary Technician,161.3,10.7,8,164.0
2025-08-01,EMP0002,CL001,Practice Manager,94.3,5.9,16,84.2
2025-08-01,EMP0003,CL001,Practice Manager,148.9,4.7,8,145.6
2025-08-01,EMP0004,CL001,Veterinary Technician,127.6,6.8,16,118.4
2025-08-01,EMP0005,CL001,Veterinary Technician,181.6,8.6,0,190.2
2025-08-01,EMP0006,CL001,Veterinary Technician,185.7,5.5,0,191.2
2025-08-01,EMP0007,CL001,Veterinarian,175.0,3.4,24,154.4
2025-08-01,EMP0008,CL001,Veterinarian,175.3,3.9,24,155.2
2025-08-01,EMP0009,CL001,Veterinary Technician,179.6,9.1,8,180.7
2025-08-01,EMP0010,CL001,Veterinarian,168.7,5.9,0,174.6
2025-08-01,EMP0011,CL001,Veterinary Assistant,173.0,0,0,173.0
2025-08-01,EMP0012,CL001,Veterinary Technician,101.6,2.3,16,87.9
2025-08-01,EMP0013,CL001,Veterinary Technician,150.4,4.3,0,154.7
2025-08-01,EMP0014,CL001,Veterinarian,171.0,3.6,16,158.6
2025-08-01,EMP0015,CL001,Veterinarian,173.1,0,16,157.1
2025-08-01,EMP0016,CL001,Veterinarian,184.6,0.7,8,177.3
2025-08-01,EMP0017,CL001,Veterinary Assistant,134.1,7.4,24,117.5
2025-08-01,EMP0018,CL001,Practice Manager,94.3,0,8,86.3
2025-08-01,EMP0019,CL001,Veterinarian,157.4,5.7,8,155.1
2025-08-01,EMP0020,CL001,Veterinarian,161.1,4.2,0,165.3
2025-08-01,EMP0021,CL001,Veterinarian,168.9,10.3,16,163.2
2025-08-01,EMP0022,CL001,Client Service Representative,168.0,5.6,24,149.6
2025-08-01,EMP0023,CL001,Veterinary Technician,141.8,8.1,0,149.9
2025-08-01,EMP0024,CL001,Veterinary Assistant,181.9,2.3,0,184.2
2025-08-01,EMP0025,CL001,Veterinary Technician,171.8,4.2,24,152.0
2025-08-01,EMP0026,CL001,Veterinarian,167.6,2.3,8,161.9
2025-08-01,EMP0027,CL001,Veterinary Assistant,135.2,0.8,0,136.0
2025-08-01,EMP0028,CL001,Veterinary Technician,184.1,9.6,16,177.7
2025-08-01,EMP0029,CL001,Veterinarian,187.0,11.1,0,198.1
2025-08-01,EMP0030,CL002,Kennel Assistant,172.4,0,0,172.4
2025-08-01,EMP0031,CL002,Veterinarian,127.8,10.9,0,138.7
2025-08-01,EMP0032,CL002,Veterinarian,131.7,2.7,8,126.4
2025-08-01,EMP0033,CL002,Veterinarian,150.6,8.8,0,159.4
2025-08-01,EMP0034,CL002,Veterinarian,136.1,10.9,8,139.0
2025-08-01,EMP0035,CL002,Veterinarian,168.0,7.0,0,175.0
2025-08-01,EMP0036,CL002,Client Service Representative,189.6,0,16,173.6
2025-08-01,EMP0037,CL002,Veterinarian,126.6,0.8,0,127.4
2025-08-01,EMP0038,CL002,Client Service Representative,160.9,3.6,16,148.5
2025-08-01,EMP0039,CL002,Veterinary Assistant,172.9,0,8,164.9
2025-08-01,EMP0040,CL002,Veterinary Technician,95.6,5.1,16,84.7
2025-08-01,EMP0041,CL002,Veterinarian,178.5,4.7,0,183.2
2025-08-01,EMP0042,CL002,Veterinary Technician,168.3,12.5,16,164.8
2025-08-01,EMP0043,CL002,Veterinary Technician,103.5,6.3,8,101.8
2025-08-01,EMP0044,CL002,Veterinary Assistant,131.2,7.2,8,130.4
2025-08-01,EMP0045,CL002,Veterinarian,183.0,0.1,16,167.1
2025-08-01,EMP0046,CL002,Veterinary Technician,143.7,0,0,143.7
2025-08-01,EMP0047,CL002,Veterinary Assistant,167.8,0.5,0,168.3
2025-08-01,EMP0048,CL002,Kennel Assistant,182.2,3.5,0,185.7
2025-08-01,EMP0049,CL002,Client Service Representative,98.8,0,24,74.8
2025-08-01,EMP0050,CL002,Practice Manager,178.4,6.4,24,160.8
2025-08-01,EMP0051,CL003,Practice Manager,175.4,5.6,0,181.0
2025-08-01,EMP0052,CL003,Veterinary Technician,167.6,3.8,8,163.4
2025-08-01,EMP0053,CL003,Kennel Assistant,94.4,7.8,0,102.2
2025-08-01,EMP0054,CL003,Veterinarian,163.8,2.7,24,142.5
2025-08-01,EMP0055,CL003,Veterinary Assistant,139.5,2.5,8,134.0
2025-08-01,EMP0056,CL003,Client Service Representative,167.2,6.2,16,157.4
2025-08-01,EMP0057,CL003,Veterinarian,127.5,0,8,119.5
2025-08-01,EMP0058,CL003,Veterinary Assistant,97.6,0,8,89.6
2025-08-01,EMP0059,CL003,Client Service Representative,169.8,6.7,8,168.5
2025-08-01,EMP0060,CL003,Veterinarian,166.2,0,0,166.2
2025-08-01,EMP0061,CL003,Kennel Assistant,100.7,0,0,100.7
2025-08-01,EMP0062,CL003,Veterinarian,170.4,8.1,0,178.5
2025-08-01,EMP0063,CL003,Veterinary Technician,165.6,11.4,0,177.0
2025-08-01,EMP0064,CL003,Veterinary Technician,169.3,0.7,16,154.0
2025-08-01,EMP0065,CL003,Veterinarian,171.4,2.2,0,173.6
2025-08-01,EMP0066,CL003,Client Service Representative,181.4,6.9,24,164.3
2025-08-01,EMP0067,CL003,Practice Manager,137.6,5.9,8,135.5
2025-08-01,EMP0068,CL003,Veterinarian,166.2,0,0,166.2
2025-08-01,EMP0069,CL003,Veterinary Assistant,175.3,0,8,167.3
2025-08-01,EMP0070,CL003,Veterinarian,180.8,4.2,0,185.0
2025-08-01,EMP0071,CL003,Kennel Assistant,178.7,6.6,0,185.3
2025-08-01,EMP0072,CL003,Veterinarian,153.6,14.2,0,167.8
2025-08-01,EMP0073,CL003,Veterinarian,140.1,3.5,8,135.6
2025-08-01,EMP0074,CL003,Veterinary Technician,172.9,6.4,24,155.3
2025-08-01,EMP0075,CL003,Veterinarian,128.4,4.0,0,132.4
2025-08-01,EMP0076,CL004,Client Service Representative,165.7,3.3,0,169.0
2025-08-01,EMP0077,CL004,Veterinarian,137.8,5.1,8,134.9
2025-08-01,EMP0078,CL004,Veterinarian,167.7,2.5,24,146.2
2025-08-01,EMP0079,CL004,Veterinary Technician,178.9,2.8,0,181.7
2025-08-01,EMP0080,CL004,Veterinarian,176.3,2.6,8,170.9
2025-08-01,EMP0081,CL004,Veterinary Technician,141.1,1.2,0,142.3
2025-08-01,EMP0082,CL004,Veterinarian,175.8,0,8,167.8
2025-08-01,EMP0083,CL004,Veterinary Assistant,173.3,0.7,0,174.0
2025-08-01,EMP0084,CL004,Veterinarian,142.7,9.3,0,152.0
2025-08-01,EMP0085,CL004,Veterinarian,186.6,4.9,16,175.5
2025-08-01,EMP0086,CL004,Veterinary Assistant,174.4,1.7,0,176.1
2025-08-01,EMP0087,CL004,Veterinary Technician,172.6,9.4,16,166.0
2025-08-01,EMP0088,CL004,Veterinarian,121.9,13.1,8,127.0
2025-08-01,EMP0089,CL004,Veterinarian,165.8,7.8,0,173.6
2025-08-01,EMP0090,CL004,Veterinary Technician,171.6,9.4,24,157.0
2025-08-01,EMP0091,CL004,Veterinarian,173.1,4.9,8,170.0
2025-08-01,EMP0092,CL004,Veterinarian,182.3,5.7,8,180.0
2025-08-01,EMP0093,CL004,Veterinary Technician,114.2,2.4,16,100.6
2025-08-01,EMP0094,CL004,Practice Manager,134.5,0.8,0,135.3
2025-08-01,EMP0095,CL004,Veterinary Assistant,186.2,1.0,0,187.2
2025-08-01,EMP0096,CL004,Veterinary Assistant,170.0,0.8,0,170.8
2025-08-01,EMP0097,CL004,Veterinarian,167.3,0,24,143.3
2025-08-01,EMP0098,CL004,Client Service Representative,175.0,3.9,8,170.9
2025-08-01,EMP0099,CL004,Veterinarian,174.7,3.1,24,153.8
2025-08-01,EMP0100,CL004,Veterinary Technician,147.2,0,8,139.2
2025-08-01,EMP0101,CL004,Veterinary Assistant,106.7,2.3,16,93.0
2025-08-01,EMP0102,CL004,Veterinary Technician,142.0,8.7,8,142.7
2025-08-01,EMP0103,CL004,Practice Manager,105.7,3.1,24,84.8
2025-08-01,EMP0104,CL004,Veterinarian,180.8,2.6,8,175.4
2025-08-01,EMP0105,CL004,Veterinary Technician,177.0,3.5,16,164.5
2025-08-01,EMP0106,CL005,Practice Manager,160.5,1.4,0,161.9
2025-08-01,EMP0107,CL005,Veterinarian,177.5,2.2,24,155.7
2025-08-01,EMP0108,CL005,Client Service Representative,99.6,0,8,91.6
2025-08-01,EMP0109,CL005,Veterinarian,194.3,4.6,24,174.9
2025-08-01,EMP0110,CL005,Veterinary Technician,184.7,0,16,168.7
2025-08-01,EMP0111,CL005,Veterinarian,167.8,2.3,0,170.1
2025-08-01,EMP0112,CL005,Veterinary Technician,101.1,4.9,8,98.0
2025-08-01,EMP0113,CL005,Veterinarian,164.3,10.2,0,174.5
2025-08-01,EMP0114,CL005,Veterinary Technician,173.9,5.8,0,179.7
2025-08-01,EMP0115,CL005,Veterinarian,136.3,4.8,24,117.1
2025-08-01,EMP0116,CL005,Veterinary Assistant,183.8,5.2,8,181.0
2025-08-01,EMP0117,CL005,Veterinarian,169.7,3.1,16,156.8
2025-08-01,EMP0118,CL005,Veterinarian,139.6,0.8,8,132.4
2025-08-01,EMP0119,CL005,Veterinarian,174.3,8.8,8,175.1
2025-08-01,EMP0120,CL005,Veterinary Technician,122.2,0.7,16,106.9
2025-08-01,EMP0121,CL005,Veterinary Assistant,134.0,6.9,8,132.9
2025-08-01,EMP0122,CL005,Veterinarian,115.5,5.0,16,104.5
2025-08-01,EMP0123,CL005,Veterinarian,179.8,7.6,8,179.4
2025-08-01,EMP0124,CL005,Veterinarian,181.3,0,0,181.3
2025-08-01,EMP0125,CL005,Veterinary Technician,171.2,7.0,8,170.2
2025-08-01,EMP0126,CL005,Veterinarian,178.6,4.1,8,174.7
2025-08-01,EMP0127,CL005,Veterinary Technician,133.7,8.4,16,126.1
2025-08-01,EMP0128,CL005,Veterinary Technician,111.0,3.5,0,114.5
2025-08-01,EMP0129,CL005,Veterinary Assistant,139.3,0,16,123.3
2025-08-01,EMP0130,CL005,Veterinarian,123.7,4.5,0,128.2
2025-08-01,EMP0131,CL006,Veterinarian,168.9,4.6,0,173.5
2025-08-01,EMP0132,CL006,Veterinarian,177.3,4.8,0,182.1
2025-08-01,EMP0133,CL006,Veterinarian,173.0,9.6,16,166.6
2025-08-01,EMP0134,CL006,Veterinarian,167.3,4.3,16,155.6
2025-08-01,EMP0135,CL006,Veterinarian,146.2,9.4,16,139.6
2025-08-01,EMP0136,CL006,Veterinary Technician,188.6,2.7,16,175.3
2025-08-01,EMP0137,CL006,Client Service Representative,131.4,3.5,0,134.9
2025-08-01,EMP0138,CL006,Kennel Assistant,175.3,0,16,159.3
2025-08-01,EMP0139,CL006,Veterinary Technician,150.2,8.3,0,158.5
