InvoiceLineID,InvoiceID,AppointmentID,ServiceID,Quantity,UnitPrice,DiscountAmount,LineTotal,RevenueCategory
IL00050250,INV0018326,A0027406,SV029,1,37.75,0.0,37.75,Treatment
IL00050251,INV0018326,A0027406,SV009,1,171.36,0.0,171.36,Diagnostics
IL00050252,INV0018327,A0027407,SV034,1,62.05,3.1,58.95,Rehabilitation
IL00050253,INV0018327,A0027407,SV002,1,104.55,5.23,99.32,Medical
IL00050254,INV0018327,A0027407,SV029,1,36.24,0.0,36.24,Treatment
IL00050255,INV0018328,A0027409,SV023,1,388.14,0.0,388.14,Hospitalization
IL00050256,INV0018328,A0027409,SV016,1,474.76,0.0,474.76,Surgery
IL00050257,INV0018329,A0027410,SV002,1,102.31,10.23,92.08,Medical
IL00050258,INV0018329,A0027410,SV034,1,64.42,0.0,64.42,Rehabilitation
IL00050259,INV0018329,A0027410,SV029,1,41.08,0.0,41.08,Treatment
IL00050260,INV0018330,A0027413,SV001,1,76.72,7.67,69.05,Preventive
IL00050261,INV0018330,A0027413,SV006,1,33.18,0.0,33.18,Preventive
IL00050262,INV0018330,A0027413,SV004,1,110.09,0.0,110.09,Preventive
IL00050263,INV0018331,A0027415,SV019,1,212.81,0.0,212.81,Surgery
IL00050264,INV0018331,A0027415,SV023,1,367.22,0.0,367.22,Hospitalization
IL00050265,INV0018332,A0027417,SV023,1,375.59,0.0,375.59,Hospitalization
IL00050266,INV0018332,A0027417,SV011,1,221.04,11.05,209.99,Imaging
IL00050267,INV0018333,A0027418,SV006,1,36.75,0.0,36.75,Preventive
IL00050268,INV0018334,A0027420,SV013,1,551.66,0.0,551.66,Dental
IL00050269,INV0018334,A0027420,SV022,1,151.21,0.0,151.21,Treatment
IL00050270,INV0018334,A0027420,SV009,1,202.49,0.0,202.49,Diagnostics
IL00050271,INV0018335,A0027421,SV022,1,133.65,6.68,126.97,Treatment
IL00050272,INV0018335,A0027421,SV029,1,37.18,0.0,37.18,Treatment
IL00050273,INV0018336,A0027422,SV009,1,186.39,0.0,186.39,Diagnostics
IL00050274,INV0018336,A0027422,SV010,1,60.83,0.0,60.83,Diagnostics
IL00050275,INV0018336,A0027422,SV022,1,158.83,0.0,158.83,Treatment
IL00050276,INV0018336,A0027422,SV011,1,245.57,24.56,221.01,Imaging
IL00050277,INV0018336,A0027422,SV002,1,102.57,0.0,102.57,Medical
IL00050278,INV0018337,A0027423,SV002,1,105.77,0.0,105.77,Medical
IL00050279,INV0018337,A0027423,SV029,1,41.77,4.18,37.59,Treatment
IL00050280,INV0018338,A0027424,SV022,1,148.31,0.0,148.31,Treatment
IL00050281,INV0018338,A0027424,SV027,1,65.81,6.58,59.23,Diagnostics
IL00050282,INV0018338,A0027424,SV010,1,66.38,0.0,66.38,Diagnostics
IL00050283,INV0018339,A0027425,SV040,1,311.65,15.58,296.07,Specialty
IL00050284,INV0018339,A0027425,SV037,1,248.94,0.0,248.94,Specialty
IL00050285,INV0018339,A0027425,SV011,1,244.42,0.0,244.42,Imaging
IL00050286,INV0018339,A0027425,SV009,1,176.48,0.0,176.48,Diagnostics
IL00050287,INV0018340,A0027426,SV014,1,158.48,7.92,150.56,Dental
IL00050288,INV0018340,A0027426,SV022,1,159.56,0.0,159.56,Treatment
IL00050289,INV0018340,A0027426,SV013,1,567.84,0.0,567.84,Dental
IL00050290,INV0018341,A0027428,SV025,1,24.13,0.0,24.13,Grooming
IL00050291,INV0018341,A0027428,SV005,1,102.46,0.0,102.46,Preventive
IL00050292,INV0018341,A0027428,SV008,1,41.08,0.0,41.08,Diagnostics
IL00050293,INV0018341,A0027428,SV004,1,114.56,0.0,114.56,Preventive
IL00050294,INV0018342,A0027429,SV025,1,25.36,2.54,22.82,Grooming
IL00050295,INV0018342,A0027429,SV005,1,104.32,0.0,104.32,Preventive
IL00050296,INV0018343,A0027431,SV022,1,146.84,7.34,139.5,Treatment
IL00050297,INV0018343,A0027431,SV009,1,178.61,0.0,178.61,Diagnostics
IL00050298,INV0018343,A0027431,SV010,1,68.62,0.0,68.62,Diagnostics
IL00050299,INV0018344,A0027433,SV011,1,230.86,0.0,230.86,Imaging
IL00050300,INV0018344,A0027433,SV003,1,156.56,15.66,140.9,Emergency
IL00050301,INV0018344,A0027433,SV009,1,176.19,0.0,176.19,Diagnostics
IL00050302,INV0018345,A0027434,SV034,1,69.63,3.48,66.15,Rehabilitation
IL00050303,INV0018345,A0027434,SV029,1,41.93,0.0,41.93,Treatment
IL00050304,INV0018345,A0027434,SV002,1,92.28,0.0,92.28,Medical
IL00050305,INV0018346,A0027435,SV012,1,410.93,0.0,410.93,Imaging
IL00050306,INV0018346,A0027435,SV037,1,247.54,24.75,222.79,Specialty
IL00050307,INV0018346,A0027435,SV039,1,284.54,0.0,284.54,Specialty
IL00050308,INV0018346,A0027435,SV009,1,198.59,0.0,198.59,Diagnostics
IL00050309,INV0018347,A0027436,SV008,1,40.73,0.0,40.73,Diagnostics
IL00050310,INV0018348,A0027437,SV001,1,71.53,3.58,67.95,Preventive
IL00050311,INV0018348,A0027437,SV006,1,34.18,0.0,34.18,Preventive
IL00050312,INV0018349,A0027439,SV016,1,494.13,24.71,469.42,Surgery
IL00050313,INV0018349,A0027439,SV018,1,302.91,0.0,302.91,Surgery
IL00050314,INV0018350,A0027440,SV005,1,115.5,0.0,115.5,Preventive
IL00050315,INV0018350,A0027440,SV004,1,114.54,0.0,114.54,Preventive
IL00050316,INV0018350,A0027440,SV001,1,70.02,0.0,70.02,Preventive
IL00050317,INV0018350,A0027440,SV006,1,35.25,0.0,35.25,Preventive
IL00050318,INV0018351,A0027445,SV002,1,100.8,10.08,90.72,Medical
IL00050319,INV0018351,A0027445,SV034,1,66.09,0.0,66.09,Rehabilitation
IL00050320,INV0018352,A0027446,SV001,1,69.03,0.0,69.03,Preventive
IL00050321,INV0018352,A0027446,SV025,1,25.54,0.0,25.54,Grooming
IL00050322,INV0018352,A0027446,SV004,1,108.8,0.0,108.8,Preventive
IL00050323,INV0018352,A0027446,SV007,1,50.08,2.5,47.58,Diagnostics
IL00050324,INV0018353,A0027449,SV002,1,105.49,0.0,105.49,Medical
IL00050325,INV0018353,A0027449,SV034,1,64.1,0.0,64.1,Rehabilitation
IL00050326,INV0018354,A0027450,SV027,1,65.11,0.0,65.11,Diagnostics
IL00050327,INV0018354,A0027450,SV002,1,100.57,5.03,95.54,Medical
IL00050328,INV0018354,A0027450,SV009,1,184.27,0.0,184.27,Diagnostics
IL00050329,INV0018355,A0027451,SV006,1,35.09,0.0,35.09,Preventive
IL00050330,INV0018356,A0027452,SV038,1,236.26,0.0,236.26,Specialty
IL00050331,INV0018356,A0027452,SV040,1,322.49,32.25,290.24,Specialty
IL00050332,INV0018356,A0027452,SV039,1,274.48,0.0,274.48,Specialty
IL00050333,INV0018356,A0027452,SV037,1,239.14,11.96,227.18,Specialty
IL00050334,INV0018357,A0027453,SV005,1,104.08,0.0,104.08,Preventive
IL00050335,INV0018357,A0027453,SV008,1,45.83,0.0,45.83,Diagnostics
IL00050336,INV0018358,A0027457,SV006,1,38.45,0.0,38.45,Preventive
IL00050337,INV0018358,A0027457,SV024,1,56.64,0.0,56.64,Preventive
IL00050338,INV0018359,A0027458,SV010,1,70.98,0.0,70.98,Diagnostics
IL00050339,INV0018360,A0027459,SV009,1,205.81,20.58,185.23,Diagnostics
IL00050340,INV0018360,A0027459,SV020,1,795.46,0.0,795.46,Surgery
IL00050341,INV0018360,A0027459,SV019,1,219.56,0.0,219.56,Surgery
IL00050342,INV0018360,A0027459,SV023,1,366.87,0.0,366.87,Hospitalization
IL00050343,INV0018361,A0027461,SV011,1,238.99,0.0,238.99,Imaging
IL00050344,INV0018362,A0027462,SV001,1,80.56,0.0,80.56,Preventive
IL00050345,INV0018362,A0027462,SV004,1,106.88,10.69,96.19,Preventive
IL00050346,INV0018362,A0027462,SV005,1,101.76,0.0,101.76,Preventive
IL00050347,INV0018363,A0027463,SV001,1,76.65,0.0,76.65,Preventive
IL00050348,INV0018363,A0027463,SV005,1,106.73,0.0,106.73,Preventive
IL00050349,INV0018363,A0027463,SV004,1,121.98,12.2,109.78,Preventive
IL00050350,INV0018364,A0027464,SV009,1,173.54,17.35,156.19,Diagnostics
IL00050351,INV0018364,A0027464,SV013,1,553.01,27.65,525.36,Dental
IL00050352,INV0018365,A0027467,SV027,1,58.44,0.0,58.44,Diagnostics
IL00050353,INV0018365,A0027467,SV029,1,41.73,0.0,41.73,Treatment
IL00050354,INV0018366,A0027469,SV010,1,62.74,6.27,56.47,Diagnostics
IL00050355,INV0018367,A0027471,SV039,1,277.53,0.0,277.53,Specialty
IL00050356,INV0018367,A0027471,SV037,1,253.23,0.0,253.23,Specialty
IL00050357,INV0018368,A0027473,SV026,1,60.11,0.0,60.11,Diagnostics
IL00050358,INV0018368,A0027473,SV027,1,59.84,5.98,53.86,Diagnostics
IL00050359,INV0018368,A0027473,SV029,1,38.4,0.0,38.4,Treatment
IL00050360,INV0018368,A0027473,SV011,1,219.66,0.0,219.66,Imaging
IL00050361,INV0018368,A0027473,SV002,1,93.4,0.0,93.4,Medical
IL00050362,INV0018369,A0027474,SV006,1,37.23,3.72,33.51,Preventive
IL00050363,INV0018369,A0027474,SV005,1,100.51,10.05,90.46,Preventive
IL00050364,INV0018369,A0027474,SV004,1,125.43,0.0,125.43,Preventive
IL00050365,INV0018369,A0027474,SV008,1,43.14,0.0,43.14,Diagnostics
IL00050366,INV0018370,A0027475,SV022,1,134.27,13.43,120.84,Treatment
IL00050367,INV0018370,A0027475,SV027,1,58.24,0.0,58.24,Diagnostics
IL00050368,INV0018371,A0027476,SV019,1,212.33,0.0,212.33,Surgery
IL00050369,INV0018371,A0027476,SV022,1,137.05,6.85,130.2,Treatment
IL00050370,INV0018372,A0027477,SV005,1,117.59,0.0,117.59,Preventive
IL00050371,INV0018372,A0027477,SV001,1,78.82,3.94,74.88,Preventive
IL00050372,INV0018372,A0027477,SV007,1,46.31,0.0,46.31,Diagnostics
IL00050373,INV0018373,A0027478,SV037,1,241.82,12.09,229.73,Specialty
IL00050374,INV0018373,A0027478,SV038,1,218.2,0.0,218.2,Specialty
IL00050375,INV0018373,A0027478,SV040,1,323.14,0.0,323.14,Specialty
IL00050376,INV0018374,A0027481,SV039,1,307.73,0.0,307.73,Specialty
IL00050377,INV0018374,A0027481,SV012,1,413.1,20.66,392.44,Imaging
IL00050378,INV0018375,A0027485,SV023,1,371.92,0.0,371.92,Hospitalization
IL00050379,INV0018375,A0027485,SV019,1,243.36,12.17,231.19,Surgery
IL00050380,INV0018375,A0027485,SV020,1,679.92,0.0,679.92,Surgery
IL00050381,INV0018376,A0027487,SV024,1,61.05,0.0,61.05,Preventive
IL00050382,INV0018376,A0027487,SV008,1,39.53,3.95,35.58,Diagnostics
IL00050383,INV0018376,A0027487,SV005,1,103.41,0.0,103.41,Preventive
IL00050384,INV0018376,A0027487,SV006,1,37.74,0.0,37.74,Preventive
IL00050385,INV0018377,A0027489,SV022,1,157.96,0.0,157.96,Treatment
IL00050386,INV0018377,A0027489,SV011,1,209.36,0.0,209.36,Imaging
IL00050387,INV0018377,A0027489,SV027,1,63.21,0.0,63.21,Diagnostics
IL00050388,INV0018377,A0027489,SV009,1,189.91,9.5,180.41,Diagnostics
IL00050389,INV0018378,A0027490,SV001,1,72.48,0.0,72.48,Preventive
IL00050390,INV0018378,A0027490,SV005,1,108.74,0.0,108.74,Preventive
IL00050391,INV0018379,A0027491,SV001,1,75.48,3.77,71.71,Preventive
IL00050392,INV0018379,A0027491,SV006,1,36.36,1.82,34.54,Preventive
IL00050393,INV0018379,A0027491,SV004,1,107.63,0.0,107.63,Preventive
IL00050394,INV0018380,A0027492,SV021,1,481.02,0.0,481.02,Emergency
IL00050395,INV0018380,A0027492,SV003,1,161.07,0.0,161.07,Emergency
IL00050396,INV0018380,A0027492,SV011,1,213.19,0.0,213.19,Imaging
IL00050397,INV0018381,A0027493,SV026,1,57.83,5.78,52.05,Diagnostics
IL00050398,INV0018381,A0027493,SV027,1,59.53,5.95,53.58,Diagnostics
IL00050399,INV0018381,A0027493,SV009,1,194.97,19.5,175.47,Diagnostics
IL00050400,INV0018381,A0027493,SV022,1,156.48,0.0,156.48,Treatment
IL00050401,INV0018381,A0027493,SV002,1,99.03,4.95,94.08,Medical
IL00050402,INV0018382,A0027494,SV011,1,239.99,24.0,215.99,Imaging
IL00050403,INV0018382,A0027494,SV022,1,147.95,14.79,133.16,Treatment
IL00050404,INV0018383,A0027495,SV012,1,391.55,0.0,391.55,Imaging
IL00050405,INV0018383,A0027495,SV011,1,202.87,20.29,182.58,Imaging
IL00050406,INV0018383,A0027495,SV040,1,269.74,0.0,269.74,Specialty
IL00050407,INV0018383,A0027495,SV009,1,192.48,0.0,192.48,Diagnostics
IL00050408,INV0018383,A0027495,SV037,1,239.43,0.0,239.43,Specialty
IL00050409,INV0018384,A0027496,SV022,1,155.91,0.0,155.91,Treatment
IL00050410,INV0018384,A0027496,SV029,1,41.58,0.0,41.58,Treatment
IL00050411,INV0018385,A0027497,SV004,1,116.53,0.0,116.53,Preventive
IL00050412,INV0018386,A0027498,SV009,1,183.9,0.0,183.9,Diagnostics
IL00050413,INV0018386,A0027498,SV022,1,142.33,0.0,142.33,Treatment
IL00050414,INV0018387,A0027500,SV022,1,151.34,0.0,151.34,Treatment
IL00050415,INV0018387,A0027500,SV010,1,61.51,6.15,55.36,Diagnostics
IL00050416,INV0018387,A0027500,SV029,1,37.12,1.86,35.26,Treatment
IL00050417,INV0018388,A0027502,SV009,1,174.84,0.0,174.84,Diagnostics
IL00050418,INV0018388,A0027502,SV002,1,95.02,0.0,95.02,Medical
IL00050419,INV0018388,A0027502,SV026,1,62.43,0.0,62.43,Diagnostics
IL00050420,INV0018389,A0027503,SV007,1,45.06,0.0,45.06,Diagnostics
IL00050421,INV0018389,A0027503,SV004,1,106.46,0.0,106.46,Preventive
IL00050422,INV0018389,A0027503,SV006,1,33.95,0.0,33.95,Preventive
IL00050423,INV0018390,A0027505,SV013,1,576.1,28.81,547.29,Dental
IL00050424,INV0018390,A0027505,SV015,1,359.55,0.0,359.55,Dental
IL00050425,INV0018391,A0027507,SV029,1,39.36,0.0,39.36,Treatment
IL00050426,INV0018391,A0027507,SV009,1,183.75,0.0,183.75,Diagnostics
IL00050427,INV0018392,A0027510,SV006,1,34.91,0.0,34.91,Preventive
IL00050428,INV0018393,A0027512,SV001,1,72.07,7.21,64.86,Preventive
IL00050429,INV0018394,A0027516,SV029,1,40.96,2.05,38.91,Treatment
IL00050430,INV0018394,A0027516,SV034,1,63.2,0.0,63.2,Rehabilitation
IL00050431,INV0018394,A0027516,SV002,1,101.35,0.0,101.35,Medical
IL00050432,INV0018395,A0027517,SV004,1,123.99,0.0,123.99,Preventive
IL00050433,INV0018395,A0027517,SV005,1,96.77,4.84,91.93,Preventive
IL00050434,INV0018396,A0027518,SV009,1,173.51,0.0,173.51,Diagnostics
IL00050435,INV0018396,A0027518,SV038,1,232.61,0.0,232.61,Specialty
IL00050436,INV0018396,A0027518,SV012,1,441.16,44.12,397.04,Imaging
IL00050437,INV0018396,A0027518,SV040,1,292.7,14.63,278.07,Specialty
IL00050438,INV0018397,A0027519,SV009,1,184.18,0.0,184.18,Diagnostics
IL00050439,INV0018397,A0027519,SV013,1,523.32,0.0,523.32,Dental
IL00050440,INV0018398,A0027522,SV025,1,24.72,0.0,24.72,Grooming
IL00050441,INV0018398,A0027522,SV007,1,44.71,0.0,44.71,Diagnostics
IL00050442,INV0018398,A0027522,SV024,1,58.75,0.0,58.75,Preventive
IL00050443,INV0018398,A0027522,SV004,1,113.26,5.66,107.6,Preventive
IL00050444,INV0018399,A0027523,SV002,1,92.79,0.0,92.79,Medical
IL00050445,INV0018399,A0027523,SV029,1,41.26,0.0,41.26,Treatment
IL00050446,INV0018400,A0027524,SV001,1,72.18,0.0,72.18,Preventive
IL00050447,INV0018401,A0027527,SV015,1,330.09,16.5,313.59,Dental
IL00050448,INV0018401,A0027527,SV022,1,156.89,7.84,149.05,Treatment
IL00050449,INV0018401,A0027527,SV009,1,182.61,0.0,182.61,Diagnostics
IL00050450,INV0018401,A0027527,SV014,1,160.31,0.0,160.31,Dental
IL00050451,INV0018402,A0027528,SV009,1,200.14,20.01,180.13,Diagnostics
IL00050452,INV0018402,A0027528,SV014,1,179.79,8.99,170.8,Dental
IL00050453,INV0018403,A0027530,SV029,1,36.24,0.0,36.24,Treatment
IL00050454,INV0018403,A0027530,SV034,1,71.25,0.0,71.25,Rehabilitation
IL00050455,INV0018403,A0027530,SV002,1,88.35,0.0,88.35,Medical
IL00050456,INV0018404,A0027532,SV004,1,115.12,0.0,115.12,Preventive
IL00050457,INV0018405,A0027533,SV026,1,61.33,0.0,61.33,Diagnostics
IL00050458,INV0018405,A0027533,SV029,1,38.84,0.0,38.84,Treatment
IL00050459,INV0018405,A0027533,SV010,1,63.03,0.0,63.03,Diagnostics
IL00050460,INV0018405,A0027533,SV022,1,158.47,0.0,158.47,Treatment
IL00050461,INV0018406,A0027534,SV004,1,109.75,0.0,109.75,Preventive
IL00050462,INV0018406,A0027534,SV005,1,117.51,0.0,117.51,Preventive
IL00050463,INV0018407,A0027540,SV009,1,182.73,18.27,164.46,Diagnostics
IL00050464,INV0018407,A0027540,SV012,1,444.31,22.22,422.09,Imaging
IL00050465,INV0018408,A0027541,SV015,1,311.59,0.0,311.59,Dental
IL00050466,INV0018408,A0027541,SV014,1,182.92,0.0,182.92,Dental
IL00050467,INV0018408,A0027541,SV013,1,527.31,0.0,527.31,Dental
IL00050468,INV0018409,A0027542,SV002,1,91.43,0.0,91.43,Medical
IL00050469,INV0018409,A0027542,SV022,1,152.95,0.0,152.95,Treatment
IL00050470,INV0018410,A0027543,SV029,1,40.15,0.0,40.15,Treatment
IL00050471,INV0018411,A0027544,SV004,1,112.08,0.0,112.08,Preventive
IL00050472,INV0018411,A0027544,SV025,1,22.78,0.0,22.78,Grooming
IL00050473,INV0018412,A0027545,SV007,1,49.33,0.0,49.33,Diagnostics
IL00050474,INV0018412,A0027545,SV004,1,125.04,0.0,125.04,Preventive
IL00050475,INV0018413,A0027546,SV005,1,113.15,11.32,101.83,Preventive
IL00050476,INV0018414,A0027548,SV027,1,66.47,3.32,63.15,Diagnostics
IL00050477,INV0018414,A0027548,SV022,1,157.22,15.72,141.5,Treatment
IL00050478,INV0018414,A0027548,SV010,1,60.78,0.0,60.78,Diagnostics
IL00050479,INV0018414,A0027548,SV009,1,175.69,0.0,175.69,Diagnostics
IL00050480,INV0018415,A0027549,SV027,1,68.51,6.85,61.66,Diagnostics
IL00050481,INV0018415,A0027549,SV026,1,59.79,0.0,59.79,Diagnostics
IL00050482,INV0018415,A0027549,SV010,1,62.36,0.0,62.36,Diagnostics
IL00050483,INV0018415,A0027549,SV029,1,41.2,0.0,41.2,Treatment
IL00050484,INV0018416,A0027551,SV022,1,162.18,0.0,162.18,Treatment
IL00050485,INV0018416,A0027551,SV009,1,183.9,0.0,183.9,Diagnostics
IL00050486,INV0018416,A0027551,SV014,1,173.58,0.0,173.58,Dental
IL00050487,INV0018417,A0027555,SV025,1,22.98,0.0,22.98,Grooming
IL00050488,INV0018417,A0027555,SV001,1,70.0,0.0,70.0,Preventive
IL00050489,INV0018417,A0027555,SV024,1,52.62,0.0,52.62,Preventive
IL00050490,INV0018418,A0027556,SV026,1,58.86,0.0,58.86,Diagnostics
IL00050491,INV0018418,A0027556,SV009,1,172.0,0.0,172.0,Diagnostics
IL00050492,INV0018419,A0027557,SV034,1,63.54,6.35,57.19,Rehabilitation
IL00050493,INV0018419,A0027557,SV029,1,39.19,0.0,39.19,Treatment
IL00050494,INV0018420,A0027558,SV027,1,65.68,0.0,65.68,Diagnostics
IL00050495,INV0018420,A0027558,SV002,1,88.89,0.0,88.89,Medical
IL00050496,INV0018421,A0027561,SV022,1,151.6,0.0,151.6,Treatment
IL00050497,INV0018421,A0027561,SV009,1,185.4,18.54,166.86,Diagnostics
IL00050498,INV0018421,A0027561,SV011,1,214.87,0.0,214.87,Imaging
IL00050499,INV0018421,A0027561,SV003,1,164.21,0.0,164.21,Emergency
IL00050500,INV0018422,A0027564,SV006,1,36.94,0.0,36.94,Preventive
IL00050501,INV0018423,A0027565,SV005,1,116.31,0.0,116.31,Preventive
IL00050502,INV0018424,A0027566,SV006,1,34.7,0.0,34.7,Preventive
IL00050503,INV0018424,A0027566,SV004,1,107.51,5.38,102.13,Preventive
IL00050504,INV0018425,A0027568,SV006,1,37.62,0.0,37.62,Preventive
IL00050505,INV0018425,A0027568,SV001,1,78.11,0.0,78.11,Preventive
IL00050506,INV0018425,A0027568,SV004,1,125.55,12.55,113.0,Preventive
IL00050507,INV0018426,A0027569,SV029,1,39.95,0.0,39.95,Treatment
IL00050508,INV0018426,A0027569,SV011,1,222.82,0.0,222.82,Imaging
IL00050509,INV0018427,A0027570,SV011,1,226.37,0.0,226.37,Imaging
IL00050510,INV0018427,A0027570,SV023,1,389.29,0.0,389.29,Hospitalization
IL00050511,INV0018427,A0027570,SV009,1,186.92,9.35,177.57,Diagnostics
IL00050512,INV0018427,A0027570,SV029,1,38.58,3.86,34.72,Treatment
IL00050513,INV0018428,A0027572,SV029,1,40.59,2.03,38.56,Treatment
IL00050514,INV0018428,A0027572,SV002,1,92.63,0.0,92.63,Medical
IL00050515,INV0018428,A0027572,SV011,1,224.33,22.43,201.9,Imaging
IL00050516,INV0018428,A0027572,SV010,1,66.07,0.0,66.07,Diagnostics
IL00050517,INV0018429,A0027573,SV008,1,46.77,0.0,46.77,Diagnostics
IL00050518,INV0018429,A0027573,SV004,1,126.75,0.0,126.75,Preventive
IL00050519,INV0018429,A0027573,SV001,1,81.24,0.0,81.24,Preventive
IL00050520,INV0018430,A0027574,SV005,1,116.24,11.62,104.62,Preventive
IL00050521,INV0018430,A0027574,SV006,1,36.03,1.8,34.23,Preventive
IL00050522,INV0018431,A0027576,SV021,1,488.29,24.41,463.88,Emergency
IL00050523,INV0018431,A0027576,SV023,1,428.84,0.0,428.84,Hospitalization
IL00050524,INV0018431,A0027576,SV022,1,144.11,0.0,144.11,Treatment
IL00050525,INV0018432,A0027577,SV006,1,33.97,3.4,30.57,Preventive
IL00050526,INV0018432,A0027577,SV004,1,116.29,11.63,104.66,Preventive
IL00050527,INV0018433,A0027579,SV022,1,158.99,15.9,143.09,Treatment
IL00050528,INV0018433,A0027579,SV009,1,192.22,0.0,192.22,Diagnostics
IL00050529,INV0018434,A0027580,SV025,1,26.5,2.65,23.85,Grooming
IL00050530,INV0018434,A0027580,SV001,1,70.77,0.0,70.77,Preventive
IL00050531,INV0018434,A0027580,SV007,1,47.34,0.0,47.34,Diagnostics
IL00050532,INV0018434,A0027580,SV008,1,45.52,2.28,43.24,Diagnostics
IL00050533,INV0018434,A0027580,SV006,1,33.8,1.69,32.11,Preventive
IL00050534,INV0018435,A0027582,SV002,1,98.65,4.93,93.72,Medical
IL00050535,INV0018436,A0027583,SV027,1,68.66,3.43,65.23,Diagnostics
IL00050536,INV0018436,A0027583,SV029,1,35.83,0.0,35.83,Treatment
IL00050537,INV0018437,A0027584,SV026,1,61.18,3.06,58.12,Diagnostics
IL00050538,INV0018437,A0027584,SV009,1,192.21,9.61,182.6,Diagnostics
IL00050539,INV0018437,A0027584,SV022,1,147.31,0.0,147.31,Treatment
IL00050540,INV0018438,A0027585,SV003,1,159.25,7.96,151.29,Emergency
IL00050541,INV0018438,A0027585,SV022,1,141.52,0.0,141.52,Treatment
IL00050542,INV0018438,A0027585,SV021,1,457.14,45.71,411.43,Emergency
IL00050543,INV0018439,A0027586,SV005,1,102.56,0.0,102.56,Preventive
IL00050544,INV0018439,A0027586,SV006,1,35.24,0.0,35.24,Preventive
IL00050545,INV0018439,A0027586,SV001,1,74.78,0.0,74.78,Preventive
IL00050546,INV0018439,A0027586,SV004,1,119.62,0.0,119.62,Preventive
IL00050547,INV0018440,A0027588,SV009,1,193.92,0.0,193.92,Diagnostics
IL00050548,INV0018440,A0027588,SV029,1,39.71,3.97,35.74,Treatment
IL00050549,INV0018441,A0027592,SV009,1,202.69,0.0,202.69,Diagnostics
IL00050550,INV0018441,A0027592,SV013,1,513.52,51.35,462.17,Dental
IL00050551,INV0018442,A0027593,SV004,1,112.7,0.0,112.7,Preventive
IL00050552,INV0018442,A0027593,SV005,1,101.2,5.06,96.14,Preventive
IL00050553,INV0018442,A0027593,SV001,1,81.85,4.09,77.76,Preventive
IL00050554,INV0018443,A0027594,SV013,1,569.53,0.0,569.53,Dental
IL00050555,INV0018443,A0027594,SV015,1,360.99,36.1,324.89,Dental
IL00050556,INV0018443,A0027594,SV009,1,186.0,0.0,186.0,Diagnostics
IL00050557,INV0018443,A0027594,SV014,1,153.62,0.0,153.62,Dental
IL00050558,INV0018444,A0027595,SV009,1,177.73,8.89,168.84,Diagnostics
IL00050559,INV0018444,A0027595,SV027,1,64.91,6.49,58.42,Diagnostics
IL00050560,INV0018444,A0027595,SV011,1,208.4,0.0,208.4,Imaging
IL00050561,INV0018444,A0027595,SV002,1,103.32,0.0,103.32,Medical
IL00050562,INV0018445,A0027597,SV009,1,196.72,0.0,196.72,Diagnostics
IL00050563,INV0018445,A0027597,SV039,1,265.41,0.0,265.41,Specialty
IL00050564,INV0018445,A0027597,SV038,1,221.63,0.0,221.63,Specialty
IL00050565,INV0018445,A0027597,SV037,1,253.12,25.31,227.81,Specialty
IL00050566,INV0018446,A0027599,SV007,1,45.54,2.28,43.26,Diagnostics
IL00050567,INV0018447,A0027600,SV004,1,123.98,0.0,123.98,Preventive
IL00050568,INV0018447,A0027600,SV001,1,77.57,0.0,77.57,Preventive
IL00050569,INV0018447,A0027600,SV024,1,53.65,0.0,53.65,Preventive
IL00050570,INV0018448,A0027601,SV009,1,187.57,9.38,178.19,Diagnostics
IL00050571,INV0018448,A0027601,SV018,1,304.33,0.0,304.33,Surgery
IL00050572,INV0018448,A0027601,SV023,1,388.85,0.0,388.85,Hospitalization
IL00050573,INV0018449,A0027602,SV034,1,72.35,0.0,72.35,Rehabilitation
IL00050574,INV0018449,A0027602,SV029,1,35.26,1.76,33.5,Treatment
IL00050575,INV0018450,A0027606,SV002,1,89.58,0.0,89.58,Medical
IL00050576,INV0018450,A0027606,SV034,1,68.01,0.0,68.01,Rehabilitation
IL00050577,INV0018450,A0027606,SV029,1,40.15,0.0,40.15,Treatment
IL00050578,INV0018451,A0027608,SV034,1,62.78,0.0,62.78,Rehabilitation
IL00050579,INV0018451,A0027608,SV002,1,106.11,0.0,106.11,Medical
IL00050580,INV0018451,A0027608,SV029,1,39.16,1.96,37.2,Treatment
IL00050581,INV0018452,A0027609,SV023,1,355.55,0.0,355.55,Hospitalization
IL00050582,INV0018452,A0027609,SV011,1,215.18,21.52,193.66,Imaging
IL00050583,INV0018453,A0027610,SV011,1,234.1,0.0,234.1,Imaging
IL00050584,INV0018453,A0027610,SV029,1,36.98,1.85,35.13,Treatment
IL00050585,INV0018454,A0027611,SV023,1,404.19,20.21,383.98,Hospitalization
IL00050586,INV0018454,A0027611,SV022,1,157.48,7.87,149.61,Treatment
IL00050587,INV0018455,A0027612,SV006,1,36.14,3.61,32.53,Preventive
IL00050588,INV0018455,A0027612,SV004,1,128.33,0.0,128.33,Preventive
IL00050589,INV0018456,A0027613,SV020,1,683.38,0.0,683.38,Surgery
IL00050590,INV0018456,A0027613,SV019,1,214.28,0.0,214.28,Surgery
IL00050591,INV0018457,A0027615,SV005,1,103.74,0.0,103.74,Preventive
IL00050592,INV0018457,A0027615,SV006,1,32.58,0.0,32.58,Preventive
IL00050593,INV0018457,A0027615,SV004,1,120.41,0.0,120.41,Preventive
